SA3_CODE,year,total_persons,overseas_born,overseas_born_pct,diversity_simpson,recent_arrivals,new_arrivals_share,recent_arrivals_rate
31801,2011,43371,3374,7.779391759470614,0.8487425548205199,1422,42.14582098399526,3.278688524590164
31802,2011,174529,23083,13.225882231606208,0.8523587718515904,16554,71.71511501971148,9.484956654767975
31901,2011,84739,9973,11.769079172517968,0.818831762,4014,40.24867141,4.736898004460756
31902,2011,47472,4442,9.357094708459725,0.80701547,1455,32.75551553354345,3.064964610717897
31903,2011,45688,4956,10.84748730520049,0.7900395962272682,1407,28.389830508474574,3.0795832603747155
31904,2011,52838,9086,17.195957454862032,0.7701720430242984,2976,32.753686990975126,5.6323100798667625
31905,2011,42522,4224,9.93368138845774,0.7751008621369949,930,22.017045454545457,2.1871031466064625
39797,2011,471,110,23.35456475583864,0.7831404958677686,60,54.54545454545454,12.738853503184714
39999,2011,12545,3285,26.18573136707852,0.8168346040417098,3804,115.79908675799086,30.32283778397768
40101,2011,19640,7909,40.26985743380855,0.8902908912306491,12417,156.9983563,63.223014256619145
40102,2011,68057,11150,16.38332574165773,0.6929683363831969,2838,25.45291479820628,4.1700339421367385
40103,2011,42193,11364,26.933377574479177,0.8941977890498423,7536,66.31467793030623,17.860782594269192
40104,2011,48501,15817,32.61169872786128,0.8828830318942085,9660,61.07352848201303,19.91711511102864
40105,2011,34887,10105,28.96494396193425,0.8971547979270603,8238,81.52399802078179,23.61338034224783
40106,2011,26953,7093,26.31618001706675,0.8931116750253013,5901,83.19469899901311,21.89366675323712
40107,2011,36840,8462,22.969598262757877,0.8908904468213339,6366,75.23044197589222,17.28013029315961
40201,2011,31640,5583,17.645385587863462,0.5496837027555666,1128,20.204191295002687,3.565107458912769
40202,2011,79870,17444,21.84049079754601,0.6785483718568006,5376,30.818619582664525,6.730937773882559
40203,2011,60936,19677,32.29125640015754,0.8878515948407613,17196,87.39137063576766,28.21977156360772
40204,2011,127662,35549,27.846187589102477,0.8548467760990612,17499,49.225013361838585,13.707289561498332
40205,2011,91538,21679,23.68306059,0.7292039646508406,7371,34.00064578624475,8.052393541
40301,2011,33068,7434,22.480948348856906,0.7678670859749094,5436,73.12348668280872,16.43885327204548
40302,2011,84325,21161,25.094574562703823,0.8367918258339978,14079,66.53277255328199,16.696116217017494
40303,2011,61657,13550,21.976417924972026,0.855863226,8598,63.45387453874539,13.944888658222098
40304,2011,160818,35055,21.79793306719397,0.6303674566777422,13299,37.93752674368849,8.269596687
40401,2011,102230,27965,27.354983859923703,0.9021524562212178,15738,56.27748971929197,15.39469822948254
40402,2011,56601,15929,28.14261232133708,0.8887750413238455,9501,59.64592880909034,16.78592251
